year,rcp,had,had_025,had_975,cw,cw_1sigma,giss,trf,volc,solar,anthro,ghg,co2ch4n2o,fgassum,mhalosum,aerosols,other,soi,amo,had_full,cw_full,giss_full,volc_mean,soi_mean,amo_mean
2064,rcp60,NA,NA,NA,NA,NA,NA,4.0710184,0,0.07252875,3.9984897,4.5148653,4.2864982,0.0760946,0.15227253,-0.25153636,-0.264839329,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2065,rcp60,NA,NA,NA,NA,NA,NA,4.1974669,0,0.14625187,4.051215,4.5555406,4.3297424,0.076671537,0.14912672,-0.24277034,-0.261555289,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2066,rcp60,NA,NA,NA,NA,NA,NA,4.2852279,0,0.18119062,4.1040372,4.5963417,4.3730199,0.077244971,0.14607682,-0.23400433,-0.25830013,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2067,rcp60,NA,NA,NA,NA,NA,NA,4.347764,0,0.19056187,4.1572022,4.6374996,4.4165625,0.077815771,0.14312128,-0.22523831,-0.255059081,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2068,rcp60,NA,NA,NA,NA,NA,NA,4.385005,0,0.17415125,4.2108538,4.6791457,4.4605031,0.078384619,0.140258,-0.2164723,-0.251819671,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2069,rcp60,NA,NA,NA,NA,NA,NA,4.3952384,0,0.13018687,4.2650515,4.7213284,4.5048916,0.078952125,0.13748461,-0.20770628,-0.24857055,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2070,rcp60,NA,NA,NA,NA,NA,NA,4.4043963,0,0.086078125,4.3183181,4.7640642,4.5497462,0.079519035,0.134799,-0.19995585,-0.245790234,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2071,rcp60,NA,NA,NA,NA,NA,NA,4.4283231,0,0.059268125,4.369055,4.8072754,4.5949924,0.080085395,0.13219758,-0.1942366,-0.243983794,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2072,rcp60,NA,NA,NA,NA,NA,NA,4.4615844,0,0.043176875,4.4184076,4.8505251,4.6402064,0.080643073,0.12967564,-0.18953293,-0.242584611,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2073,rcp60,NA,NA,NA,NA,NA,NA,4.4997371,0,0.032265625,4.4674715,4.8934527,4.6850389,0.081184941,0.12722886,-0.18482927,-0.241151922,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2074,rcp60,NA,NA,NA,NA,NA,NA,4.5417769,0,0.025655,4.5161219,4.9360747,4.7295087,0.081712428,0.12485355,-0.1801256,-0.239827219,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2075,rcp60,NA,NA,NA,NA,NA,NA,4.6369182,0,0.07252875,4.5643894,4.9784136,4.7736406,0.082226765,0.12254628,-0.17542193,-0.23860228,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2076,rcp60,NA,NA,NA,NA,NA,NA,4.7584158,0,0.14625187,4.6121639,5.0203631,4.8173346,0.082727462,0.12030101,-0.17071827,-0.237480904,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2077,rcp60,NA,NA,NA,NA,NA,NA,4.8406451,0,0.18119062,4.6594545,5.0619316,4.860604,0.083214546,0.11811302,-0.1660146,-0.236462492,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2078,rcp60,NA,NA,NA,NA,NA,NA,4.8970744,0,0.19056187,4.7065125,5.1033541,4.9036823,0.083690103,0.11598164,-0.16131094,-0.235530639,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2079,rcp60,NA,NA,NA,NA,NA,NA,4.9276489,0,0.17415125,4.7534976,5.1447762,4.9467145,0.084155823,0.11390588,-0.15660727,-0.234671364,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2080,rcp60,NA,NA,NA,NA,NA,NA,4.929019,0,0.13018687,4.7988321,5.1862637,4.989766,0.084613193,0.11188457,-0.15297848,-0.234453175,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2081,rcp60,NA,NA,NA,NA,NA,NA,4.9269926,0,0.086078125,4.8409145,5.2278611,5.0328803,0.08506381,0.10991698,-0.15149944,-0.235447192,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2082,rcp60,NA,NA,NA,NA,NA,NA,4.9397931,0,0.059268125,4.880525,5.268373,5.0748715,0.085500349,0.10800114,-0.15109527,-0.236752803,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2083,rcp60,NA,NA,NA,NA,NA,NA,4.9612209,0,0.043176875,4.9180441,5.3066396,5.1145902,0.085915319,0.10613411,-0.1506911,-0.237904434,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2084,rcp60,NA,NA,NA,NA,NA,NA,4.9853999,0,0.032265625,4.9531342,5.3427456,5.1521223,0.086309904,0.10431341,-0.15028694,-0.239324453,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2085,rcp60,NA,NA,NA,NA,NA,NA,5.0115659,0,0.025655,4.9859109,5.3767872,5.1875649,0.086685346,0.10253699,-0.14988277,-0.240993547,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2086,rcp60,NA,NA,NA,NA,NA,NA,5.0890252,0,0.07252875,5.0164965,5.4088693,5.2210235,0.08704276,0.100803,-0.1494786,-0.242894205,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2087,rcp60,NA,NA,NA,NA,NA,NA,5.1911078,0,0.14625187,5.044856,5.4389525,5.2524635,0.087381579,0.099107472,-0.14907444,-0.245022105,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2088,rcp60,NA,NA,NA,NA,NA,NA,5.2522594,0,0.18119062,5.0710688,5.4671086,5.2819593,0.087701819,0.097447462,-0.14867027,-0.247369525,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2089,rcp60,NA,NA,NA,NA,NA,NA,5.2860017,0,0.19056187,5.0954398,5.4936197,5.3097909,0.088005628,0.095823216,-0.1482661,-0.249913758,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2090,rcp60,NA,NA,NA,NA,NA,NA,5.2924545,0,0.17415125,5.1183032,5.5186798,5.3361503,0.088294814,0.094234721,-0.14772358,-0.252652998,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2091,rcp60,NA,NA,NA,NA,NA,NA,5.2701094,0,0.13018687,5.1399225,5.5424134,5.3611606,0.088570939,0.092681808,-0.14690436,-0.25558649,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2092,rcp60,NA,NA,NA,NA,NA,NA,5.2472212,0,0.086078125,5.1611431,5.5656307,5.3856349,0.088831249,0.091164469,-0.14594679,-0.258540751,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2093,rcp60,NA,NA,NA,NA,NA,NA,5.2418922,0,0.059268125,5.1826241,5.5889839,5.410229,0.089073183,0.089681664,-0.14498922,-0.261370579,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2094,rcp60,NA,NA,NA,NA,NA,NA,5.2473573,0,0.043176875,5.2041804,5.6123106,5.4347803,0.08929872,0.088231591,-0.14403165,-0.264098554,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2095,rcp60,NA,NA,NA,NA,NA,NA,5.2579765,0,0.032265625,5.2257108,5.6355181,5.4591957,0.089509666,0.086812742,-0.14307408,-0.266733176,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2096,rcp60,NA,NA,NA,NA,NA,NA,5.2728227,0,0.025655,5.2471677,5.6585651,5.4834335,0.089707737,0.085423914,-0.14211651,-0.269280935,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2097,rcp60,NA,NA,NA,NA,NA,NA,5.3410529,0,0.07252875,5.2685242,5.681431,5.5074726,0.089894405,0.08406399,-0.14115894,-0.271747846,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2098,rcp60,NA,NA,NA,NA,NA,NA,5.4359568,0,0.14625187,5.2897049,5.7040316,5.5312285,0.090072806,0.082730234,-0.14020137,-0.274125311,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2099,rcp60,NA,NA,NA,NA,NA,NA,5.4919804,0,0.18119062,5.3107897,5.7264232,5.5547547,0.090247806,0.081420727,-0.1392438,-0.276389653,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
2100,rcp60,NA,NA,NA,NA,NA,NA,5.5219242,0,0.19056187,5.3313623,5.7488114,5.5782532,0.090422247,0.080135929,-0.13852562,-0.278923451,NA,NA,NA,NA,NA,0.0178146542751773,-0.0956111111111111,-0.00361611111111111
1866,rcp85,0.0582666666666667,-0.161733333333333,0.265266666666667,-0.00673333333333331,0.066,NA,0.15596621,0.21907859,-0.0242375,0.18020371,0.264828,0.26472348,0,0.00010452,-0.049152494,-0.035471797,-0.25,0.205083333333333,0.0582666666666667,-0.00673333333333331,NA,0.21907859,-0.25,0.205083333333333
1867,rcp85,-0.0107333333333333,-0.224733333333333,0.199266666666667,-0.0577333333333333,0.066,NA,0.1505226,0.22901714,-0.024600625,0.17512323,0.26787348,0.26776222,0,0.0001112605,-0.050998163,-0.041752084,-0.0833333333333333,0.143583333333333,-0.0107333333333333,-0.0577333333333333,NA,0.22901714,-0.0833333333333333,0.143583333333333
1868,rcp85,0.0722666666666667,-0.137733333333333,0.272266666666667,0.0282666666666667,0.066,NA,0.17369163,0.23107339,-0.0025725,0.17626413,0.27138324,0.27126523,0,0.0001180075,-0.052157318,-0.042961786,-1.38333333333333,0.155916666666667,0.0722666666666667,0.0282666666666667,NA,0.23107339,-1.38333333333333,0.155916666666667
1869,rcp85,0.0412666666666667,-0.147733333333333,0.227266666666667,-0.00273333333333331,0.065,NA,0.21785672,0.22284839,0.03553375,0.18232298,0.27535688,0.27523214,0,0.000124748,-0.052479537,-0.040554374,0.625,0.0970833333333333,0.0412666666666667,-0.00273333333333331,NA,0.22284839,0.625,0.0970833333333333
1870,rcp85,0.0282666666666667,-0.144733333333333,0.196266666666667,-0.0467333333333333,0.06,NA,0.25113271,0.21873589,0.06412875,0.18700396,0.27938161,0.27925015,0,0.0001314625,-0.05286365,-0.039513993,-0.266666666666667,0.02,0.0282666666666667,-0.0467333333333333,NA,0.21873589,-0.266666666666667,0.02
1871,rcp85,-0.0297333333333333,-0.211733333333333,0.147266666666667,-0.0617333333333333,0.058,NA,0.24939782,0.2194213,0.06727,0.18212782,0.2837839,0.28364571,0,0.00013819,-0.056344098,-0.045311981,-0.283333333333333,0.0331666666666667,-0.0297333333333333,-0.0617333333333333,NA,0.2194213,-0.283333333333333,0.0331666666666667
1872,rcp85,0.0762666666666667,-0.0947333333333333,0.241266666666667,-0.0157333333333333,0.059,NA,0.21568884,0.2070838,0.051760625,0.16392822,0.28859483,0.28844988,0,0.00014495,-0.062365425,-0.062301188,3.11666666666667,0.0954166666666667,0.0762666666666667,-0.0157333333333333,NA,0.2070838,3.11666666666667,0.0954166666666667
1873,rcp85,0.000266666666666693,-0.164733333333333,0.161266666666667,0.0152666666666667,0.059,NA,0.17641352,0.19337547,0.0265125,0.14990102,0.2939516,0.29379989,0,0.00015171,-0.066540858,-0.077509722,0.216666666666667,0.05,0.000266666666666693,0.0152666666666667,NA,0.19337547,0.216666666666667,0.05
1874,rcp85,-0.0707333333333333,-0.232733333333333,0.0892666666666667,-0.102733333333333,0.059,NA,0.15247698,0.20125776,-2.1874985e-05,0.15249886,0.30023225,0.30007378,0,0.00015847,-0.06634168,-0.081391713,1.01666666666667,-0.019,-0.0707333333333333,-0.102733333333333,NA,0.20125776,1.01666666666667,-0.019
1875,rcp85,-0.0937333333333333,-0.258733333333333,0.0642666666666667,-0.0837333333333333,0.059,NA,0.13840011,0.19406089,-0.020846875,0.15924699,0.30702371,0.30685848,0,0.00016523,-0.065586964,-0.082189756,0.258333333333333,0.0369166666666667,-0.0937333333333333,-0.0837333333333333,NA,0.19406089,0.258333333333333,0.0369166666666667
1876,rcp85,-0.0767333333333333,-0.236733333333333,0.0802666666666667,-0.0737333333333333,0.058,NA,0.13537358,0.15293589,-0.031731875,0.16710546,0.31418656,0.31401424,0,0.000172315,-0.066558914,-0.080522188,0.641666666666667,-0.0204166666666667,-0.0767333333333333,-0.0737333333333333,NA,0.15293589,0.641666666666667,-0.0204166666666667
1877,rcp85,0.227266666666667,0.0692666666666667,0.384266666666667,0.239266666666667,0.059,NA,0.14450085,0.14848068,-0.0351575,0.17965835,0.32221422,0.3220343,0,0.00017992,-0.065808976,-0.076746898,-2.64166666666667,0.243,0.227266666666667,0.239266666666667,NA,0.14848068,-2.64166666666667,0.243
1878,rcp85,0.338266666666667,0.181266666666667,0.496266666666667,0.322266666666667,0.059,NA,0.15385686,0.18035255,-0.036675625,0.19053248,0.33077946,0.33059155,0,0.000187915,-0.06440044,-0.075846545,0.208333333333333,0.45425,0.338266666666667,0.322266666666667,NA,0.18035255,0.208333333333333,0.45425
1879,rcp85,0.0712666666666667,-0.0787333333333333,0.218266666666667,0.0452666666666667,0.058,NA,0.16630282,0.20194318,-0.029553125,0.19585594,0.3397948,0.3395985,0,0.0001963,-0.065545249,-0.078393612,1.96666666666667,0.126833333333333,0.0712666666666667,0.0452666666666667,NA,0.20194318,1.96666666666667,0.126833333333333
1880,rcp85,0.0742666666666667,-0.0767333333333333,0.226266666666667,0.0182666666666667,0.052,0.00326666666666664,0.18430345,0.21565151,-0.00942375,0.1937272,0.34985586,0.34965085,0,0.00020501,-0.071123292,-0.085005365,1.18333333333333,0.0639166666666667,0.0742666666666667,0.0182666666666667,0.00326666666666664,0.21565151,1.18333333333333,0.0639166666666667
1881,rcp85,0.0972666666666667,-0.0557333333333333,0.249266666666667,0.0742666666666667,0.052,0.0932666666666667,0.20635684,0.22284839,0.01064,0.19571685,0.36049885,0.36028474,0,0.00021411,-0.07404124,-0.090740769,-0.983333333333333,0.0436666666666667,0.0972666666666667,0.0742666666666667,0.0932666666666667,0.22284839,-0.983333333333333,0.0436666666666667
1882,rcp85,0.0882666666666667,-0.0607333333333333,0.233266666666667,0.0202666666666667,0.051,0.103266666666667,0.22869478,0.11112547,0.0210525,0.20764228,0.37066673,0.37044306,0,0.000223665,-0.074124865,-0.088899585,-0.95,-0.0246666666666667,0.0882666666666667,0.0202666666666667,0.103266666666667,0.11112547,-0.95,-0.0246666666666667
1883,rcp85,0.0082666666666667,-0.128733333333333,0.146266666666667,-0.0307333333333333,0.052,0.00326666666666664,0.23900169,-0.80253495,0.02190125,0.21710044,0.38036098,0.38012737,0,0.00023361,-0.07622334,-0.087037207,-0.683333333333333,-0.0316666666666667,0.0082666666666667,-0.0307333333333333,0.00326666666666664,-0.80253495,-0.683333333333333,-0.0316666666666667
1884,rcp85,-0.104733333333333,-0.242733333333333,0.0292666666666667,-0.192733333333333,0.05,-0.0667333333333333,0.2355262,-1.5373016,0.010583125,0.2249431,0.38990514,0.38966119,0,0.000243945,-0.076438974,-0.08852306,-0.758333333333333,-0.07525,-0.104733333333333,-0.192733333333333,-0.0667333333333333,-1.5373016,-0.758333333333333,-0.07525
1885,rcp85,-0.0877333333333333,-0.224733333333333,0.0472666666666667,-0.174733333333333,0.05,-0.106733333333333,0.22513465,-0.94407349,-0.010530625,0.23566528,0.39838685,0.39813212,0,0.000254735,-0.074481826,-0.088239749,-1.075,-0.0238333333333333,-0.0877333333333333,-0.174733333333333,-0.106733333333333,-0.94407349,-1.075,-0.0238333333333333
1886,rcp85,-0.0657333333333333,-0.203733333333333,0.0672666666666667,-0.142733333333333,0.05,-0.0967333333333333,0.21270866,-0.44851724,-0.0316925,0.24440116,0.40562556,0.40535951,0,0.000266045,-0.073133201,-0.088091192,1.1,0.123333333333333,-0.0657333333333333,-0.142733333333333,-0.0967333333333333,-0.44851724,1.1,0.123333333333333
1887,rcp85,-0.115733333333333,-0.252733333333333,0.0132666666666667,-0.179733333333333,0.05,-0.126733333333333,0.20415727,-0.32137245,-0.044279375,0.24843665,0.4119969,0.41171903,0,0.000277875,-0.073754913,-0.089805337,0.833333333333333,0.121416666666667,-0.115733333333333,-0.179733333333333,-0.126733333333333,-0.32137245,0.833333333333333,0.121416666666667
1888,rcp85,-0.00873333333333332,-0.144733333333333,0.122266666666667,-0.0367333333333333,0.05,0.00326666666666664,0.194421424,-0.21102036,-0.0505225,0.24494393,0.41736708,0.41707685,0,0.000290225,-0.078237394,-0.094185757,-1.80833333333333,0.195166666666667,-0.00873333333333332,-0.0367333333333333,0.00326666666666664,-0.21102036,-1.80833333333333,0.195166666666667
1889,rcp85,0.130266666666667,-0.0117333333333333,0.264266666666667,0.0912666666666667,0.049,0.0932666666666667,0.19299621,-0.27750578,-0.0530425,0.24603871,0.42236276,0.42205967,0,0.000303095,-0.080006981,-0.096317076,0.025,0.19775,0.130266666666667,0.0912666666666667,0.0932666666666667,-0.27750578,0.025,0.19775
1890,rcp85,-0.115733333333333,-0.256733333333333,0.0162666666666667,-0.157733333333333,0.049,-0.166733333333333,0.20816783,-0.3316537,-0.04025875,0.24842658,0.42698525,0.4266687,0,0.00031655,-0.080852025,-0.097706645,0.966666666666667,-0.14475,-0.115733333333333,-0.157733333333333,-0.166733333333333,-0.3316537,0.966666666666667,-0.14475
1891,rcp85,-0.0347333333333333,-0.178733333333333,0.102266666666667,-0.0737333333333333,0.049,-0.0367333333333333,0.23357291,-0.2617412,-0.01243375,0.24600666,0.43128557,0.43095498,0,0.00033059,-0.084851577,-0.100427338,-0.45,0.0344166666666667,-0.0347333333333333,-0.0737333333333333,-0.0367333333333333,-0.2617412,-0.45,0.0344166666666667
1892,rcp85,-0.153733333333333,-0.300733333333333,-0.0157333333333333,-0.166733333333333,0.049,-0.0667333333333333,0.259100135,-0.087645365,0.01336125,0.24573889,0.43571861,0.43537339,0,0.000345215,-0.086927081,-0.103052632,0.583333333333333,-0.0918333333333333,-0.153733333333333,-0.166733333333333,-0.0667333333333333,-0.087645365,0.583333333333333,-0.0918333333333333
1893,rcp85,-0.170733333333333,-0.313733333333333,-0.0327333333333333,-0.137733333333333,0.05,-0.0967333333333333,0.280305303,0.060061927,0.034181875,0.24612343,0.43947523,0.43911467,0,0.000360555,-0.087720163,-0.105631635,1.46666666666667,-0.00583333333333333,-0.170733333333333,-0.137733333333333,-0.0967333333333333,0.060061927,1.46666666666667,-0.00583333333333333
1894,rcp85,-0.102733333333333,-0.248733333333333,0.0322666666666667,-0.105733333333333,0.05,-0.106733333333333,0.28916082,0.16938589,0.04360125,0.24555958,0.44255621,0.4421796,0,0.00037661,-0.087980233,-0.109016401,0.45,-0.244166666666667,-0.102733333333333,-0.105733333333333,-0.106733333333333,0.16938589,0.45,-0.244166666666667
1895,rcp85,-0.0897333333333333,-0.230733333333333,0.0442666666666667,-0.0787333333333333,0.048,-0.0167333333333333,0.27311987,0.1618463,0.02968,0.24343987,0.44577046,0.44537714,0,0.000393315,-0.088638152,-0.113692433,-0.475,-0.0950833333333333,-0.0897333333333333,-0.0787333333333333,-0.0167333333333333,0.1618463,-0.475,-0.0950833333333333
1896,rcp85,0.114266666666667,-0.0257333333333333,0.251266666666667,0.0842666666666667,0.048,0.0532666666666667,0.246371061,0.016537969,0.0023975,0.24397357,0.44911767,0.44870693,0,0.000410735,-0.088615369,-0.11652873,-1.49166666666667,0.106166666666667,0.114266666666667,0.0842666666666667,0.0532666666666667,0.016537969,-1.49166666666667,0.106166666666667
1897,rcp85,0.0922666666666667,-0.0487333333333333,0.228266666666667,0.0742666666666667,0.048,0.0932666666666667,0.227849966,-0.064683906,-0.01924125,0.24709122,0.45286711,0.45243811,0,0.000429,-0.08726204,-0.118513849,-1.025,0.109333333333333,0.0922666666666667,0.0742666666666667,0.0932666666666667,-0.064683906,-1.025,0.109333333333333
1898,rcp85,-0.112733333333333,-0.250733333333333,0.0232666666666667,-0.152733333333333,0.048,-0.0767333333333333,0.220913445,0.037785885,-0.029859375,0.25077282,0.45797425,0.4575262,0,0.000448045,-0.08583238,-0.121369043,0.925,0.0736666666666667,-0.112733333333333,-0.152733333333333,-0.0767333333333333,0.037785885,0.925,0.0736666666666667
1899,rcp85,0.0122666666666667,-0.125733333333333,0.147266666666667,0.0032666666666667,0.047,0.0432666666666667,0.21745341,0.15053693,-0.036728125,0.25418154,0.46448618,0.46401825,0,0.000467935,-0.08578526,-0.124519384,0.333333333333333,0.126916666666667,0.0122666666666667,0.0032666666666667,0.0432666666666667,0.15053693,0.333333333333333,0.126916666666667
1900,rcp85,0.103266666666667,-0.0387333333333333,0.239266666666667,0.117266666666667,0.046,0.113266666666667,0.21281463,0.20194318,-0.045101875,0.25791651,0.47166844,0.47117444,5.2650461e-06,0.000488735,-0.086680533,-0.127071393,-1.23333333333333,0.0965833333333333,0.103266666666667,0.117266666666667,0.113266666666667,0.20194318,-1.23333333333333,0.0965833333333333
1901,rcp85,0.0382666666666667,-0.105733333333333,0.178266666666667,0.0712666666666667,0.048,0.0632666666666667,0.20682824,0.19166193,-0.05291125,0.25973949,0.47978018,0.47925899,1.08072e-05,0.00051038,-0.085594534,-0.134446152,-0.0416666666666667,0.0878333333333333,0.0382666666666667,0.0712666666666667,0.0632666666666667,0.19166193,-0.0416666666666667,0.0878333333333333
1902,rcp85,-0.103733333333333,-0.238733333333333,0.0282666666666667,-0.0917333333333333,0.047,-0.0667333333333333,0.215273054,-0.25694328,-0.046388125,0.26166118,0.48859495,0.48805122,1.1376e-05,0.00053235,-0.085732068,-0.141201702,1.61907524424502e-17,-0.102166666666667,-0.103733333333333,-0.0917333333333333,-0.0667333333333333,-0.25694328,1.61907524424502e-17,-0.102166666666667
1903,rcp85,-0.181733333333333,-0.318733333333333,-0.0497333333333333,-0.169733333333333,0.046,-0.146733333333333,0.24768873,-0.65105786,-0.01581125,0.26349998,0.4975297,0.49696353,1.1974737e-05,0.00055419,-0.088861387,-0.145168322,0.6,-0.19325,-0.181733333333333,-0.169733333333333,-0.146733333333333,-0.65105786,0.6,-0.19325
1904,rcp85,-0.222733333333333,-0.357733333333333,-0.0887333333333333,-0.219733333333333,0.046,-0.236733333333333,0.274627355,-0.3563287,0.00875,0.26587735,0.50703385,0.50644528,1.2604986e-05,0.000575965,-0.090906547,-0.15024995,0.591666666666667,-0.348,-0.222733333333333,-0.219733333333333,-0.236733333333333,-0.3563287,0.591666666666667,-0.348
1905,rcp85,-0.0787333333333333,-0.210733333333333,0.0512666666666667,-0.0487333333333333,0.046,-0.0767333333333333,0.2829350012,0.0021442188,0.012630625,0.27030438,0.51742248,0.51681148,1.3268406e-05,0.00059774,-0.092681936,-0.154436168,-3.30833333333333,-0.202833333333333,-0.0787333333333333,-0.0487333333333333,-0.0767333333333333,0.0021442188,-3.30833333333333,-0.202833333333333
1906,rcp85,0.0152666666666667,-0.116733333333333,0.146266666666667,0.0372666666666667,0.045,-0.0167333333333333,0.2895572,0.1001588,0.016485,0.27307219,0.52824419,0.52760979,1.3966743e-05,0.000620425,-0.094408059,-0.160763929,0.35,-0.0735,0.0152666666666667,0.0372666666666667,-0.0167333333333333,0.1001588,0.35,-0.0735
1907,rcp85,-0.166733333333333,-0.296733333333333,-0.0407333333333333,-0.129733333333333,0.044,-0.196733333333333,0.293330591,0.076169219,0.017793125,0.27553747,0.53869051,0.53802633,1.4701835e-05,0.00064948,-0.096580376,-0.166572675,-0.291666666666667,-0.227166666666667,-0.166733333333333,-0.129733333333333,-0.196733333333333,0.076169219,-0.291666666666667,-0.227166666666667
1908,rcp85,-0.212733333333333,-0.340733333333333,-0.0897333333333333,-0.161733333333333,0.044,-0.226733333333333,0.298821448,0.087821302,0.013584375,0.28523707,0.54889277,0.54819324,1.5475616e-05,0.00068406,-0.096331318,-0.167324385,0.45,-0.13,-0.212733333333333,-0.161733333333333,-0.226733333333333,0.087821302,0.45,-0.13
1909,rcp85,-0.226733333333333,-0.352733333333333,-0.103733333333333,-0.214733333333333,0.044,-0.266733333333333,0.29861596,0.15396401,0.00092312501,0.29769283,0.55920947,0.55847454,1.6290122e-05,0.00071864,-0.095365952,-0.166150687,0.358333333333333,-0.137083333333333,-0.226733333333333,-0.214733333333333,-0.266733333333333,0.15396401,0.358333333333333,-0.137083333333333
1910,rcp85,-0.190733333333333,-0.315733333333333,-0.0677333333333333,-0.193733333333333,0.043,-0.216733333333333,0.28514719,0.18892026,-0.019236875,0.30438406,0.56937905,0.56860868,1.7147497e-05,0.00075322,-0.097318513,-0.167676484,2.01666666666667,-0.2475,-0.190733333333333,-0.193733333333333,-0.216733333333333,0.18892026,2.01666666666667,-0.2475
1911,rcp85,-0.243733333333333,-0.367733333333333,-0.123733333333333,-0.212733333333333,0.042,-0.236733333333333,0.27993548,0.19508901,-0.034409375,0.31434485,0.5789566,0.57815082,1.8049997e-05,0.000787735,-0.098711063,-0.165900685,-0.991666666666667,-0.213333333333333,-0.243733333333333,-0.212733333333333,-0.236733333333333,0.19508901,-0.991666666666667,-0.213333333333333
1912,rcp85,-0.136733333333333,-0.259733333333333,-0.0197333333333333,-0.136733333333333,0.042,-0.146733333333333,0.286449065,-0.048576615,-0.04139625,0.32784531,0.58828938,0.58744677,1.8999997e-05,0.000823615,-0.099690011,-0.160754064,-1.63333333333333,-0.22775,-0.136733333333333,-0.136733333333333,-0.146733333333333,-0.048576615,-1.63333333333333,-0.22775
1913,rcp85,-0.124733333333333,-0.248733333333333,-0.00573333333333331,-0.103733333333333,0.041,-0.136733333333333,0.29942194,-0.15652974,-0.03905125,0.33847319,0.59788188,0.5969873,1.9999996e-05,0.00087458,-0.10175676,-0.157651922,-1.16666666666667,-0.38725,-0.124733333333333,-0.103733333333333,-0.136733333333333,-0.15652974,-1.16666666666667,-0.38725
1914,rcp85,0.0552666666666667,-0.0737333333333333,0.178266666666667,0.0702666666666667,0.04,0.0432666666666667,0.332319431,0.055606719,-0.019149375,0.3514688,0.60706999,0.60611305,2.1052628e-05,0.00093589,-0.10302513,-0.152576065,-1.2,-0.289583333333333,0.0552666666666667,0.0702666666666667,0.0432666666666667,0.055606719,-1.2,-0.289583333333333
1915,rcp85,0.152266666666667,0.0102666666666667,0.286266666666667,0.141266666666667,0.039,0.0932666666666667,0.38539931,0.15944734,0.0196175,0.36578181,0.61585979,0.61486402,2.2160661e-05,0.00097361,-0.104047,-0.146030986,-0.0166666666666667,0.0941666666666667,0.152266666666667,0.141266666666667,0.0932666666666667,0.15944734,-0.0166666666666667,0.0941666666666667
1916,rcp85,-0.0847333333333333,-0.218733333333333,0.0452666666666667,-0.0947333333333333,0.039,-0.126733333333333,0.4319167,0.18754943,0.0578375,0.3740792,0.62514299,0.62412861,2.3327011e-05,0.000991055,-0.10695925,-0.144104531,0.958333333333333,-0.0755833333333333,-0.0847333333333333,-0.0947333333333333,-0.126733333333333,0.18754943,0.958333333333333,-0.0755833333333333
